schema_version,message_type,device_id,site_id,location,machine_type,cycle_id,cycle_started_at,cycle_ended_at,cycle_duration_ms,cycle_completeness,cycle_abort_reason,ops_phase_extend_duration_ms,ops_phase_dwell_duration_ms,ops_phase_retract_duration_ms,di_start_forward_edges,di_e_stop_triggered,di_overload_trip,di_door_open_events,di_gate_open_events,di_valve_extend_feedback_ok,di_valve_retract_feedback_ok,electrical_avg_current_rms_phase_a_a,electrical_avg_current_rms_phase_b_a,electrical_avg_current_rms_phase_c_a,electrical_peak_current_rms_phase_a_a,electrical_peak_current_rms_phase_b_a,electrical_peak_current_rms_phase_c_a,electrical_current_imbalance_pct_avg,electrical_current_imbalance_pct_max,electrical_avg_voltage_rms_ab_v,electrical_avg_voltage_rms_bc_v,electrical_avg_voltage_rms_ca_v,electrical_voltage_imbalance_pct_avg,electrical_voltage_imbalance_pct_max,electrical_inrush_current_peak_a,electrical_inrush_duration_ms,electrical_power_factor_avg,electrical_power_factor_min,electrical_time_below_pf_0p8_ms,energy_active_kwh,energy_reactive_kvarh,energy_apparent_kvah,energy_per_cycle_kwh,hydraulic_max_pressure_psi,hydraulic_avg_pressure_psi,hydraulic_pressure_rise_time_ms,hydraulic_max_dp_dt_psi_per_s,hydraulic_pressure_overshoot_pct,hydraulic_stall_signature_flag,thermal_oil_temp_start_c,thermal_oil_temp_end_c,thermal_oil_temp_delta_c,thermal_cold_start_flag,productivity_bale_count_increment,productivity_utilization_last_hour_pct,health_cycle_time_drift_pct,health_peak_current_drift_pct,health_pressure_capability_drift_pct,health_anomaly_score,health_attention_flag,calc_baseline_window_cycles,firmware_version,device_age_years,device_performance_profile
1.0.0,cycle_summary,COMPACTOR-001,SITE-NY-001,"New York, NY",compactor,COMPACTOR-001_CYCLE_20240117213108_0076,2024-01-17T21:31:08.876679Z,2024-01-17T21:38:26.359679Z,437483,True,,167242,40471,148758,1,False,False,0,0,True,True,47.82,47.67,45.46,119.56,119.18,113.64,5.03,7.55,470.5,478.81,481.64,2.34,2.8,143.47,256,0.904,0.804,0,12.872,6.098,14.243,12.872,3613.1,2709.8,2396,1508.0,4.3,False,53.9,65.1,11.2,False,1,74.2,7.87,3.87,1.82,0.12,False,50,2.3.1,0.5,new
1.0.0,cycle_summary,COMPACTOR-001,SITE-NY-001,"New York, NY",compactor,COMPACTOR-001_CYCLE_20240117214439_0077,2024-01-17T21:44:39.051813Z,2024-01-17T21:52:21.562813Z,462511,True,,181465,44463,157728,1,False,False,0,0,True,True,44.7,40.01,50.1,111.74,100.02,125.24,22.45,33.68,472.68,478.1,483.04,2.17,2.6,150.29,224,0.872,0.772,0,12.61,7.093,14.468,12.61,3671.8,2753.9,2002,1834.1,4.7,False,54.4,66.2,11.8,False,1,74.0,6.23,6.12,-1.11,0.145,False,50,2.3.1,0.5,new
1.0.0,cycle_summary,COMPACTOR-001,SITE-NY-001,"New York, NY",compactor,COMPACTOR-001_CYCLE_20240117221149_0078,2024-01-17T22:11:49.598984Z,2024-01-17T22:20:13.566984Z,503968,True,,194013,49526,165471,2,False,False,0,0,True,True,46.01,49.46,50.3,115.02,123.64,125.75,8.84,13.25,469.36,479.36,472.95,2.11,2.53,150.9,230,0.852,0.752,0,14.42,8.865,16.927,14.42,3674.4,2755.8,1736,2116.6,1.9,False,52.3,65.2,12.9,False,1,72.0,6.34,6.55,-1.04,0.04,False,50,2.3.1,0.5,new
1.0.0,cycle_summary,COMPACTOR-001,SITE-NY-001,"New York, NY",compactor,COMPACTOR-001_CYCLE_20240117223132_0079,2024-01-17T22:31:32.624654Z,2024-01-17T22:39:59.262654Z,506638,True,,197693,48781,164303,1,False,False,0,0,True,True,45.88,43.34,53.05,114.7,108.36,132.62,20.47,30.7,479.61,467.0,486.27,4.04,4.84,159.14,165,0.877,0.777,0,14.883,8.156,16.971,14.883,3661.3,2746.0,1632,2243.4,3.4,False,57.0,69.9,12.9,False,1,65.7,5.72,4.97,-0.71,0.056,False,50,2.3.1,0.5,new
1.0.0,cycle_summary,COMPACTOR-001,SITE-NY-001,"New York, NY",compactor,COMPACTOR-001_CYCLE_20240117224901_0080,2024-01-17T22:49:01.685244Z,2024-01-17T22:58:08.014244Z,546329,True,,214117,53860,190727,1,False,False,0,0,True,True,52.78,51.63,44.04,131.94,129.07,110.1,17.66,26.49,487.3,484.29,477.8,1.97,2.36,158.33,156,0.857,0.757,0,16.626,9.999,19.401,16.626,3660.9,2745.7,1705,2147.1,1.1,False,60.2,74.1,13.9,False,1,68.7,3.43,5.98,1.55,0.299,False,50,2.3.1,0.5,new
1.0.0,cycle_summary,COMPACTOR-001,SITE-NY-001,"New York, NY",compactor,COMPACTOR-001_CYCLE_20240117231626_0081,2024-01-17T23:16:26.044406Z,2024-01-17T23:25:11.647406Z,525603,True,,208451,55053,181832,1,False,False,0,0,True,True,43.53,46.21,49.41,108.84,115.54,123.53,12.67,19.01,478.66,480.59,470.61,2.09,2.51,148.24,199,0.85,0.75,0,14.609,9.056,17.188,14.609,3657.3,2743.0,2424,1508.8,2.3,False,55.1,68.6,13.4,False,1,73.2,8.18,4.79,-0.82,0.298,False,50,2.3.1,0.5,new
1.0.0,cycle_summary,COMPACTOR-001,SITE-NY-001,"New York, NY",compactor,COMPACTOR-001_CYCLE_20240117233754_0082,2024-01-17T23:37:54.284997Z,2024-01-17T23:46:40.675997Z,526391,True,,206254,50416,172566,1,False,False,0,0,True,True,52.01,41.51,43.93,130.02,103.77,109.82,22.92,34.38,484.46,483.67,479.95,0.93,1.12,156.03,208,0.847,0.747,0,14.577,9.144,17.207,14.577,3678.5,2758.9,2120,1735.2,1.6,False,53.0,66.5,13.4,False,1,67.9,8.44,6.6,-2.39,0.043,False,50,2.3.1,0.5,new
1.0.0,cycle_summary,COMPACTOR-001,SITE-NY-001,"New York, NY",compactor,COMPACTOR-001_CYCLE_20240118000419_0083,2024-01-18T00:04:19.935009Z,2024-01-18T00:11:52.384009Z,452449,True,,177567,42676,148180,1,False,False,0,0,True,True,45.11,44.0,47.13,112.78,110.0,117.83,6.9,10.35,480.53,483.87,476.12,1.61,1.94,141.4,194,0.874,0.774,0,12.717,7.054,14.542,12.717,3613.6,2710.2,1962,1841.8,0.8,False,53.2,64.7,11.5,False,1,80.8,4.63,3.32,0.94,0.196,False,50,2.3.1,0.5,new
1.0.0,cycle_summary,COMPACTOR-001,SITE-NY-001,"New York, NY",compactor,COMPACTOR-001_CYCLE_20240118001629_0084,2024-01-18T00:16:29.214659Z,2024-01-18T00:24:08.081659Z,458867,True,,183339,45477,155458,1,False,False,0,0,True,True,44.29,44.57,40.91,110.72,111.42,102.27,8.46,12.69,483.95,477.72,482.31,1.29,1.55,133.71,164,0.833,0.733,0,11.79,7.819,14.147,11.79,3648.2,2736.1,1988,1835.1,0.7,False,51.6,63.3,11.7,False,1,80.6,5.93,3.11,1.25,0.117,False,50,2.3.1,0.5,new
1.0.0,cycle_summary,COMPACTOR-001,SITE-NY-001,"New York, NY",compactor,COMPACTOR-001_CYCLE_20240118121040_0085,2024-01-18T12:10:40.390307Z,2024-01-18T12:18:20.496307Z,460106,True,,187456,42111,161152,2,False,False,0,0,True,True,49.31,43.44,43.67,123.28,108.61,109.18,12.9,19.35,483.63,475.18,481.01,1.76,2.11,147.93,208,0.837,0.737,0,12.477,8.151,14.904,12.477,3683.7,2762.8,2164,1702.3,3.1,False,55.8,67.5,11.7,False,1,78.6,11.89,9.11,2.79,0.174,False,50,2.3.1,0.5,new
1.0.0,cycle_summary,COMPACTOR-001,SITE-NY-001,"New York, NY",compactor,COMPACTOR-001_CYCLE_20240118123647_0086,2024-01-18T12:36:47.324980Z,2024-01-18T12:44:51.229980Z,483905,True,,192313,47718,167323,1,False,False,0,0,True,True,43.56,43.29,47.01,108.89,108.21,117.54,8.36,12.53,478.65,481.65,473.95,1.61,1.93,141.04,267,0.914,0.814,0,13.908,6.184,15.221,13.908,3612.2,2709.2,2190,1649.4,3.3,False,56.4,68.7,12.3,False,1,68.5,12.76,6.38,0.59,0.072,False,50,2.3.1,0.5,new
1.0.0,cycle_summary,COMPACTOR-001,SITE-NY-001,"New York, NY",compactor,COMPACTOR-001_CYCLE_20240118125611_0087,2024-01-18T12:56:11.498696Z,2024-01-18T13:04:13.974696Z,482476,True,,188953,47193,160370,1,False,False,0,0,True,True,45.5,47.55,46.68,113.75,118.87,116.7,4.39,6.58,479.3,486.32,477.02,1.93,2.32,142.64,228,0.86,0.76,0,13.641,8.097,15.863,13.641,3616.1,2712.1,2222,1627.4,3.6,False,57.3,69.6,12.3,False,1,80.0,5.13,4.81,1.93,0.277,False,50,2.3.1,0.5,new
1.0.0,cycle_summary,COMPACTOR-001,SITE-NY-001,"New York, NY",compactor,COMPACTOR-001_CYCLE_20240118132040_0088,2024-01-18T13:20:40.544629Z,2024-01-18T13:29:37.074629Z,536530,True,,202755,52778,181463,1,False,False,0,0,True,True,54.84,53.83,48.1,137.1,134.57,120.25,12.9,19.35,483.61,475.94,474.07,2.0,2.39,164.52,154,0.833,0.733,0,16.643,11.036,19.97,16.643,3690.4,2767.8,1627,2268.2,2.3,False,55.1,68.8,13.7,False,1,76.3,11.94,6.41,-2.6,0.155,False,50,2.3.1,0.5,new
1.0.0,cycle_summary,COMPACTOR-001,SITE-NY-001,"New York, NY",compactor,COMPACTOR-001_CYCLE_20240118133829_0089,2024-01-18T13:38:29.966567Z,2024-01-18T13:47:05.548567Z,515582,True,,202006,52838,187323,1,False,False,0,0,True,True,44.98,47.23,45.85,112.46,118.07,114.62,4.87,7.31,483.18,474.87,483.05,1.73,2.08,141.68,240,0.904,0.804,0,15.271,7.204,16.885,15.271,3689.5,2767.2,2219,1662.7,3.5,False,57.4,70.6,13.1,False,1,75.4,5.1,9.78,-2.26,0.076,False,50,2.3.1,0.5,new
1.0.0,cycle_summary,COMPACTOR-001,SITE-NY-001,"New York, NY",compactor,COMPACTOR-001_CYCLE_20240118140355_0090,2024-01-18T14:03:55.449005Z,2024-01-18T14:12:01.990005Z,486541,True,,196962,50034,165877,1,False,False,0,0,True,True,45.14,47.97,49.19,112.85,119.93,122.98,8.54,12.81,480.98,488.33,479.11,1.91,2.29,147.57,281,0.865,0.765,0,14.149,8.19,16.348,14.149,3637.9,2728.4,1552,2344.0,2.2,False,55.3,67.7,12.4,False,1,74.6,5.66,4.23,-2.78,0.249,False,50,2.3.1,0.5,new
1.0.0,cycle_summary,COMPACTOR-001,SITE-NY-001,"New York, NY",compactor,COMPACTOR-001_CYCLE_20240118142505_0091,2024-01-18T14:25:05.268935Z,2024-01-18T14:32:57.390935Z,472122,True,,185326,47632,164715,1,False,False,0,0,True,True,43.41,49.61,45.72,108.53,124.03,114.31,13.41,20.11,477.67,476.32,479.72,0.71,0.85,148.84,167,0.924,0.824,0,14.19,5.883,15.361,14.19,3607.8,2705.9,2467,1462.4,1.7,False,56.3,68.4,12.0,False,1,67.4,11.66,8.22,-2.48,0.035,False,50,2.3.1,0.5,new
1.0.0,cycle_summary,COMPACTOR-001,SITE-NY-001,"New York, NY",compactor,COMPACTOR-001_CYCLE_20240118144806_0092,2024-01-18T14:48:06.886643Z,2024-01-18T14:56:17.433643Z,490547,True,,193948,46696,161182,1,False,False,0,0,True,True,50.01,44.57,46.56,125.03,111.42,116.4,11.57,17.36,481.87,472.58,478.56,1.95,2.33,150.03,292,0.925,0.825,0,15.151,6.221,16.379,15.151,3676.2,2757.2,2080,1767.4,0.1,False,55.9,68.4,12.5,False,1,78.3,10.84,7.9,-0.63,0.183,False,50,2.3.1,0.5,new
1.0.0,cycle_summary,COMPACTOR-001,SITE-NY-001,"New York, NY",compactor,COMPACTOR-001_CYCLE_20240118145958_0093,2024-01-18T14:59:58.436308Z,2024-01-18T15:08:24.711308Z,506275,True,,197371,48939,182972,1,False,False,0,0,True,True,47.83,48.96,51.9,119.58,122.41,129.75,8.21,12.31,478.55,479.21,479.01,0.14,0.17,155.7,239,0.853,0.753,0,15.089,9.226,17.686,15.089,3628.7,2721.5,2331,1556.7,0.4,False,56.4,69.3,12.9,False,1,65.5,9.87,6.92,1.74,0.275,False,50,2.3.1,0.5,new
1.0.0,cycle_summary,COMPACTOR-001,SITE-NY-001,"New York, NY",compactor,COMPACTOR-001_CYCLE_20240118151800_0094,2024-01-18T15:18:00.845523Z,2024-01-18T15:26:17.259523Z,496414,True,,194597,51294,166545,1,False,False,0,0,True,True,47.29,45.34,43.74,118.21,113.36,109.35,7.8,11.69,473.45,482.09,473.07,1.9,2.27,141.86,210,0.883,0.783,0,13.899,7.375,15.735,13.899,3616.4,2712.3,2041,1771.9,0.3,False,56.1,68.8,12.7,False,1,79.7,11.99,5.47,0.45,0.231,False,50,2.3.1,0.5,new
1.0.0,cycle_summary,COMPACTOR-001,SITE-NY-001,"New York, NY",compactor,COMPACTOR-001_CYCLE_20240118153411_0095,2024-01-18T15:34:11.865542Z,2024-01-18T15:41:50.218542Z,458353,True,,174098,45981,153938,1,False,False,0,0,True,True,46.94,44.58,45.68,117.36,111.46,114.19,5.16,7.74,487.79,474.79,472.98,3.09,3.71,140.83,282,0.888,0.788,0,13.376,6.919,15.06,13.376,3646.5,2734.9,1844,1977.5,2.0,False,57.4,69.1,11.7,False,1,83.0,10.93,9.8,0.09,0.142,False,50,2.3.1,0.5,new
1.0.0,cycle_summary,COMPACTOR-001,SITE-NY-001,"New York, NY",compactor,COMPACTOR-001_CYCLE_20240118155740_0096,2024-01-18T15:57:40.781428Z,2024-01-18T16:05:43.727428Z,482946,True,,190131,47100,168733,1,False,False,0,0,True,True,44.85,43.18,50.02,112.12,107.96,125.05,14.86,22.28,488.69,478.23,476.13,2.61,3.13,150.06,233,0.876,0.776,0,14.015,7.709,15.996,14.015,3662.9,2747.1,2483,1475.2,4.9,False,55.3,67.6,12.3,False,1,72.6,10.73,5.69,-2.88,0.162,False,50,2.3.1,0.5,new
1.0.0,cycle_summary,COMPACTOR-001,SITE-NY-001,"New York, NY",compactor,COMPACTOR-001_CYCLE_20240118162459_0097,2024-01-18T16:24:59.460007Z,2024-01-18T16:32:47.798007Z,468338,True,,185790,46683,166104,1,False,False,0,0,True,True,49.27,47.3,48.23,123.18,118.26,120.58,4.07,6.11,475.48,485.07,485.01,1.99,2.39,147.81,283,0.834,0.734,0,13.196,8.745,15.83,13.196,3628.9,2721.7,1893,1917.0,4.1,False,55.1,67.1,11.9,False,1,65.9,11.47,7.62,-1.88,0.163,False,50,2.3.1,0.5,new
1.0.0,cycle_summary,COMPACTOR-001,SITE-NY-001,"New York, NY",compactor,COMPACTOR-001_CYCLE_20240118164035_0098,2024-01-18T16:40:35.946821Z,2024-01-18T16:48:24.607821Z,468661,True,,182800,44535,168104,1,False,False,0,0,True,True,50.48,42.95,49.12,126.21,107.37,122.79,15.86,23.8,485.53,481.61,476.05,1.97,2.37,151.45,281,0.908,0.808,0,14.453,6.685,15.924,14.453,3652.1,2739.1,1705,2142.0,2.2,False,60.2,72.2,12.0,False,1,69.8,6.84,4.36,1.12,0.17,False,50,2.3.1,0.5,new
1.0.0,cycle_summary,COMPACTOR-001,SITE-NY-001,"New York, NY",compactor,COMPACTOR-001_CYCLE_20240118165721_0099,2024-01-18T16:57:21.021436Z,2024-01-18T17:05:16.915436Z,475894,True,,176837,52308,174576,1,False,False,0,0,True,True,46.92,44.15,45.06,117.31,110.37,112.65,6.11,9.17,482.06,474.93,478.79,1.49,1.79,140.77,222,0.909,0.809,0,13.936,6.392,15.332,13.936,3632.0,2724.0,1572,2310.4,4.4,False,58.5,70.6,12.1,False,1,75.6,11.75,4.09,-2.36,0.028,False,50,2.3.1,0.5,new
1.0.0,cycle_summary,COMPACTOR-001,SITE-NY-001,"New York, NY",compactor,COMPACTOR-001_CYCLE_20240118172023_0100,2024-01-18T17:20:23.772214Z,2024-01-18T17:26:47.304214Z,383532,True,,148096,39881,129599,1,False,False,0,0,True,True,50.0,44.4,45.26,124.99,111.01,113.14,12.02,18.02,483.83,476.24,480.77,1.58,1.9,149.99,204,0.841,0.741,0,10.705,6.875,12.722,10.705,3631.5,2723.6,1729,2100.4,1.8,False,59.7,69.5,9.8,False,1,79.2,6.1,9.58,2.2,0.005,False,50,2.3.1,0.5,new
1.0.0,cycle_summary,COMPACTOR-001,SITE-NY-001,"New York, NY",compactor,COMPACTOR-001_CYCLE_20240118173158_0101,2024-01-18T17:31:58.443682Z,2024-01-18T17:39:55.184682Z,476741,True,,195986,46991,164763,1,False,False,0,0,True,True,44.25,47.1,41.7,110.62,117.75,104.26,12.17,18.25,477.43,477.98,481.84,0.92,1.1,141.3,239,0.868,0.768,0,12.898,7.395,14.867,12.898,3625.7,2719.2,2006,1807.4,4.3,False,56.6,68.8,12.2,False,1,81.8,4.21,4.31,2.75,0.083,False,50,2.3.1,0.5,new
1.0.0,cycle_summary,COMPACTOR-001,SITE-NY-001,"New York, NY",compactor,COMPACTOR-001_CYCLE_20240118175746_0102,2024-01-18T17:57:46.021510Z,2024-01-18T18:05:36.572510Z,470551,True,,181194,50858,160857,2,False,False,0,0,True,True,48.94,38.06,54.5,122.35,95.14,136.26,34.87,52.3,487.51,478.69,480.05,1.83,2.19,163.51,299,0.842,0.742,0,13.414,8.603,15.936,13.414,3610.2,2707.6,2436,1482.0,3.0,False,54.3,66.3,12.0,False,1,78.6,9.24,4.9,2.03,0.265,False,50,2.3.1,0.5,new
1.0.0,cycle_summary,COMPACTOR-001,SITE-NY-001,"New York, NY",compactor,COMPACTOR-001_CYCLE_20240118181632_0103,2024-01-18T18:16:32.036481Z,2024-01-18T18:23:56.726481Z,444690,True,,172542,44020,161950,1,False,False,0,0,True,True,44.46,38.24,47.8,111.14,95.61,119.49,21.96,32.95,479.15,484.73,483.01,1.16,1.39,143.39,260,0.924,0.824,0,12.607,5.233,13.65,12.607,3629.8,2722.3,1751,2073.0,1.4,False,56.6,67.9,11.3,False,1,80.0,4.86,4.67,2.41,0.162,False,50,2.3.1,0.5,new
1.0.0,cycle_summary,COMPACTOR-001,SITE-NY-001,"New York, NY",compactor,COMPACTOR-001_CYCLE_20240118183909_0104,2024-01-18T18:39:09.917033Z,2024-01-18T18:47:24.764033Z,494847,True,,192311,48148,159228,1,False,False,0,0,True,True,50.39,44.66,48.03,125.98,111.64,120.08,12.03,18.04,484.5,480.32,489.77,1.95,2.34,151.18,260,0.881,0.781,0,14.835,7.971,16.841,14.835,3679.8,2759.8,1796,2048.9,1.2,False,56.9,69.5,12.6,False,1,78.2,8.84,6.13,2.87,0.211,False,50,2.3.1,0.5,new
1.0.0,cycle_summary,COMPACTOR-001,SITE-NY-001,"New York, NY",compactor,COMPACTOR-001_CYCLE_20240118190432_0105,2024-01-18T19:04:32.782691Z,2024-01-18T19:12:04.881691Z,452099,True,,174073,42566,156003,1,False,False,0,0,True,True,41.78,43.34,45.78,104.45,108.35,114.46,9.17,13.76,471.09,470.71,484.91,2.99,3.58,137.35,192,0.851,0.751,0,11.641,7.199,13.687,11.641,3620.4,2715.3,2236,1619.2,3.4,False,56.5,68.0,11.5,False,1,79.7,9.07,7.15,1.34,0.006,False,50,2.3.1,0.5,new
1.0.0,cycle_summary,COMPACTOR-001,SITE-NY-001,"New York, NY",compactor,COMPACTOR-001_CYCLE_20240118192649_0106,2024-01-18T19:26:49.066814Z,2024-01-18T19:35:29.477814Z,520411,True,,201659,51802,180605,1,False,False,0,0,True,True,44.99,49.05,49.28,112.47,122.64,123.21,8.99,13.49,491.67,486.1,484.14,1.55,1.85,147.85,276,0.856,0.756,0,15.412,9.306,18.004,15.412,3630.7,2723.0,2017,1800.0,3.9,False,55.4,68.7,13.3,False,1,73.3,12.09,5.14,2.9,0.242,False,50,2.3.1,0.5,new
1.0.0,cycle_summary,COMPACTOR-001,SITE-NY-001,"New York, NY",compactor,COMPACTOR-001_CYCLE_20240119063304_0107,2024-01-19T06:33:04.607596Z,2024-01-19T06:41:07.938596Z,483331,True,,183040,47706,161226,1,False,False,0,0,True,True,45.36,43.81,42.43,113.39,109.53,106.08,6.66,9.99,479.23,475.67,484.53,1.85,2.22,136.07,203,0.849,0.749,0,12.71,7.9,14.965,12.71,3625.8,2719.3,2266,1600.1,3.8,False,59.3,71.6,12.3,False,1,82.6,14.36,12.0,1.24,0.228,False,50,2.3.1,0.5,new
1.0.0,cycle_summary,COMPACTOR-001,SITE-NY-001,"New York, NY",compactor,COMPACTOR-001_CYCLE_20240119065301_0108,2024-01-19T06:53:01.580166Z,2024-01-19T07:01:16.616166Z,495036,True,,195666,47088,175141,1,False,False,0,0,True,True,46.76,48.39,43.97,116.9,120.96,109.92,9.53,14.29,477.71,481.75,481.71,0.84,1.01,145.16,160,0.924,0.824,0,14.924,6.174,16.151,14.924,3628.8,2721.6,1502,2416.0,1.5,False,59.0,71.6,12.6,False,1,73.6,11.32,12.41,-2.81,0.232,False,50,2.3.1,0.5,new
1.0.0,cycle_summary,COMPACTOR-001,SITE-NY-001,"New York, NY",compactor,COMPACTOR-001_CYCLE_20240119070509_0109,2024-01-19T07:05:09.709612Z,2024-01-19T07:12:52.778612Z,463069,True,,178072,46085,159581,1,False,False,0,0,True,True,50.76,46.69,44.99,126.89,116.74,112.47,12.14,18.22,478.63,486.72,486.92,1.71,2.05,152.27,178,0.854,0.754,0,13.243,8.051,15.499,13.243,3661.3,2746.0,1550,2362.1,2.7,False,59.0,70.8,11.8,False,1,65.3,14.93,10.06,0.34,0.04,False,50,2.3.1,0.5,new
1.0.0,cycle_summary,COMPACTOR-001,SITE-NY-001,"New York, NY",compactor,COMPACTOR-001_CYCLE_20240119072045_0110,2024-01-19T07:20:45.984868Z,2024-01-19T07:28:16.920868Z,450936,True,,179141,42388,154303,1,False,False,0,0,True,True,44.68,40.32,50.06,111.7,100.79,125.16,21.65,32.48,472.67,470.3,475.46,1.09,1.31,150.19,162,0.857,0.757,0,12.11,7.286,14.132,12.11,3683.6,2762.7,1669,2207.1,1.7,False,60.3,71.8,11.5,False,1,73.4,11.53,12.65,2.32,0.051,False,50,2.3.1,0.5,new
1.0.0,cycle_summary,COMPACTOR-001,SITE-NY-001,"New York, NY",compactor,COMPACTOR-001_CYCLE_20240119073919_0111,2024-01-19T07:39:19.600199Z,2024-01-19T07:47:17.694199Z,478094,True,,180264,44967,162970,1,False,False,0,0,True,True,45.88,44.16,48.71,114.69,110.39,121.76,9.84,14.75,473.59,474.56,480.89,1.53,1.84,146.12,171,0.909,0.809,0,14.013,6.439,15.422,14.013,3667.1,2750.3,1971,1860.5,0.4,False,60.2,72.4,12.2,False,1,80.6,9.69,9.19,2.49,0.292,False,50,2.3.1,0.5,new
1.0.0,cycle_summary,COMPACTOR-001,SITE-NY-001,"New York, NY",compactor,COMPACTOR-001_CYCLE_20240119075445_0112,2024-01-19T07:54:45.101388Z,2024-01-19T08:02:53.451388Z,488350,True,,187416,48758,166451,1,False,False,0,0,True,True,44.89,46.06,45.0,112.23,115.14,112.49,2.57,3.86,482.62,484.09,478.1,1.24,1.49,138.17,251,0.854,0.754,0,13.432,8.186,15.73,13.432,3607.2,2705.4,1892,1906.5,1.6,False,59.2,71.7,12.5,False,1,76.2,14.02,11.01,-1.02,0.004,False,50,2.3.1,0.5,new
1.0.0,cycle_summary,COMPACTOR-001,SITE-NY-001,"New York, NY",compactor,COMPACTOR-001_CYCLE_20240119080649_0113,2024-01-19T08:06:49.600310Z,2024-01-19T08:14:58.666310Z,489066,True,,194696,49462,166020,1,False,False,0,0,True,True,47.47,49.35,45.35,118.68,123.38,113.36,8.45,12.68,477.33,477.85,475.14,0.57,0.68,148.05,226,0.867,0.767,0,14.123,8.125,16.293,14.123,3640.0,2730.0,2024,1798.4,2.3,False,55.5,68.0,12.5,False,1,77.5,13.62,8.52,-2.15,0.192,False,50,2.3.1,0.5,new
1.0.0,cycle_summary,COMPACTOR-001,SITE-NY-001,"New York, NY",compactor,COMPACTOR-001_CYCLE_20240119083107_0114,2024-01-19T08:31:07.082157Z,2024-01-19T08:38:29.045157Z,441963,True,,175572,41472,157577,2,False,False,0,0,True,True,42.49,49.04,49.97,106.22,122.61,124.91,15.86,23.79,479.53,481.6,469.64,2.51,3.01,149.9,195,0.907,0.807,0,13.359,6.185,14.722,13.359,3617.4,2713.0,2078,1740.8,1.5,False,59.2,70.5,11.3,False,1,80.4,8.08,8.26,-0.01,0.16,False,50,2.3.1,0.5,new
1.0.0,cycle_summary,COMPACTOR-001,SITE-NY-001,"New York, NY",compactor,COMPACTOR-001_CYCLE_20240119085241_0115,2024-01-19T08:52:41.725132Z,2024-01-19T09:00:31.523132Z,469798,True,,182947,47225,167575,1,False,False,0,0,True,True,45.99,47.14,47.49,114.96,117.86,118.71,3.2,4.8,473.75,478.25,480.26,1.36,1.63,142.46,299,0.846,0.746,0,13.003,8.184,15.364,13.003,3616.8,2712.6,2492,1451.4,0.7,False,59.9,71.9,12.0,False,1,68.0,10.78,5.34,-0.22,0.126,False,50,2.3.1,0.5,new
1.0.0,cycle_summary,COMPACTOR-001,SITE-NY-001,"New York, NY",compactor,COMPACTOR-001_CYCLE_20240119091646_0116,2024-01-19T09:16:46.446123Z,2024-01-19T09:24:26.831123Z,460385,True,,181373,46491,164401,1,False,False,0,0,True,True,45.3,45.72,49.06,113.25,114.31,122.66,8.07,12.1,476.16,482.02,482.55,1.33,1.6,147.19,204,0.89,0.79,0,13.416,6.877,15.076,13.416,3652.2,2739.2,2117,1725.2,4.2,False,60.9,72.6,11.7,False,1,74.2,15.62,7.02,-0.71,0.233,False,50,2.3.1,0.5,new
1.0.0,cycle_summary,COMPACTOR-001,SITE-NY-001,"New York, NY",compactor,COMPACTOR-001_CYCLE_20240119093549_0117,2024-01-19T09:35:49.434997Z,2024-01-19T09:44:26.079997Z,516645,True,,196350,48761,176755,1,False,False,0,0,True,True,49.33,42.69,43.61,123.33,106.73,109.03,14.69,22.03,475.9,481.68,481.45,1.2,1.45,147.99,237,0.901,0.801,0,14.758,7.089,16.372,14.758,3660.3,2745.2,1627,2249.7,1.2,False,59.3,72.5,13.2,False,1,80.6,8.77,6.96,1.51,0.005,False,50,2.3.1,0.5,new
1.0.0,cycle_summary,COMPACTOR-001,SITE-NY-001,"New York, NY",compactor,COMPACTOR-001_CYCLE_20240119095159_0118,2024-01-19T09:51:59.451964Z,2024-01-19T10:00:02.358964Z,482907,True,,198440,46092,174623,1,False,False,0,0,True,True,48.57,45.51,46.4,121.43,113.77,116.01,6.55,9.82,477.84,465.92,476.11,2.52,3.02,145.72,286,0.911,0.811,0,14.496,6.567,15.914,14.496,3633.0,2724.8,2130,1705.6,0.7,False,56.2,68.5,12.3,False,1,74.5,12.78,8.12,-0.01,0.263,False,50,2.3.1,0.5,new
1.0.0,cycle_summary,COMPACTOR-001,SITE-NY-001,"New York, NY",compactor,COMPACTOR-001_CYCLE_20240119100453_0119,2024-01-19T10:04:53.093372Z,2024-01-19T10:13:01.667372Z,488574,True,,194370,47505,172549,1,False,False,0,0,True,True,45.6,46.97,45.53,114.0,117.43,113.83,3.13,4.7,477.64,474.94,485.48,2.2,2.64,140.92,168,0.871,0.771,0,13.784,7.767,15.822,13.784,3684.4,2763.3,2458,1498.9,1.0,False,57.6,70.1,12.5,False,1,69.6,6.58,8.06,-1.78,0.193,False,50,2.3.1,0.5,new
